"","roleId","fromElementId","toElementId","arcrole","order","closed","usable","contextElement","preferredLabel","fromHref","toHref"
"37","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_Liabilities","idx-cor_PostEmploymentBenefitObligations","http://www.xbrl.org/2003/arcrole/summation-item","45.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_Liabilities","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_PostEmploymentBenefitObligations"
"38","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_Liabilities","idx-cor_Provisions","http://www.xbrl.org/2003/arcrole/summation-item","37.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_Liabilities","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_Provisions"
"39","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_Liabilities","idx-cor_DeferredIncome","http://www.xbrl.org/2003/arcrole/summation-item","38.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_Liabilities","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_DeferredIncome"
"40","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_Liabilities","idx-cor_Bonds","http://www.xbrl.org/2003/arcrole/summation-item","31.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_Liabilities","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_Bonds"
"41","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_Liabilities","idx-cor_IjarahSukuk","http://www.xbrl.org/2003/arcrole/summation-item","32.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_Liabilities","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_IjarahSukuk"
"42","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_Liabilities","idx-cor_MidTermLoans","http://www.xbrl.org/2003/arcrole/summation-item","33.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_Liabilities","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_MidTermLoans"
"43","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_Liabilities","idx-cor_OthersSecuritiesIssued","http://www.xbrl.org/2003/arcrole/summation-item","34.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_Liabilities","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_OthersSecuritiesIssued"
"44","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_Liabilities","idx-cor_FinanceLeaseLiabilities","http://www.xbrl.org/2003/arcrole/summation-item","39.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_Liabilities","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_FinanceLeaseLiabilities"
"45","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_Liabilities","idx-cor_AccruedExpenses","http://www.xbrl.org/2003/arcrole/summation-item","41.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_Liabilities","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_AccruedExpenses"
"46","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_Liabilities","idx-cor_TaxesPayable","http://www.xbrl.org/2003/arcrole/summation-item","42.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_Liabilities","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_TaxesPayable"
"47","http://www.idx.co.id/role/IDX-rt_role-2014-04-30_4220000","idx-cor_Liabilities","idx-cor_DeferredTaxLiabilities","http://www.xbrl.org/2003/arcrole/summation-item","43.0",NA,NA,NA,NA,"../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_Liabilities","../../../dic/fin/idx-cor-2014-04-30.xsd#idx-cor_DeferredTaxLiabilities"
